name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
33130,2021-06-13,92.4,78.7,84.9,99.9,78.7,90.6,73.3,69.6,0.001,100,4.17,rain,0,0,21.9,14.8,241,1013,60,9.9,456.2,39.1,9,,2021-06-13T06:29:03,2021-06-13T20:13:03,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-06-14,85,74.5,79.1,92.4,74.5,80.8,72.9,81.9,0.824,100,41.67,rain,0,0,31.1,9,215.7,1015.3,71.8,9.5,284.2,24.5,5,,2021-06-14T06:29:09,2021-06-14T20:13:22,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-06-15,88.8,74.8,78.3,98.1,74.8,79.9,73,84.3,0.578,100,25,rain,0,0,31.6,10.2,212.5,1017,74.2,9.3,313.8,26.9,6,,2021-06-15T06:29:15,2021-06-15T20:13:40,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,72202912888,74783012849,KHWO,72202412882,72203792809,KMIA,KOPF,72202612826,72202012839,0234W"
33130,2021-06-16,85.3,73.1,78.2,95.6,73.1,80.4,73.6,86.5,0.825,100,58.33,rain,0,0,,14.2,99.2,1017,80.7,9.1,305,26.2,5,,2021-06-16T06:29:23,2021-06-16T20:13:58,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"0878W,72202912888,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,KTMB,0234W"
33130,2021-06-17,87.9,73,80.8,94.8,73,84.8,72.5,77.1,0.022,100,4.17,rain,0,0,,12.3,79.3,1016.7,69.9,9.9,360.6,31,8,,2021-06-17T06:29:32,2021-06-17T20:14:15,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
33130,2021-06-18,88.5,75.8,83.3,98.7,75.8,90.3,75.1,76.9,0.12,100,4.17,rain,0,0,32.2,17,95.3,1017.9,71.4,9.6,368.1,31.8,7,,2021-06-18T06:29:42,2021-06-18T20:14:30,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-06-19,88.7,81.3,84.5,98.6,87.6,93,75.6,75.2,0,0,0,,0,0,21.9,13.5,122.1,1018.3,72.3,9.8,388.7,33.4,8,,2021-06-19T06:29:53,2021-06-19T20:14:45,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
33130,2021-06-20,91.4,77.2,84.1,104.9,77.2,92.5,76.3,78.2,0.891,100,25,rain,0,0,25.9,15.8,162.6,1018.2,73.8,9.6,410.6,35.3,9,,2021-06-20T06:30:05,2021-06-20T20:14:59,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
33130,2021-06-21,90.6,79.5,84.8,101.8,79.5,93.1,75.8,75.4,0,0,0,,0,0,21.9,13.7,147.7,1018.3,67.1,9.9,392.8,34.1,8,,2021-06-21T06:30:17,2021-06-21T20:15:11,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-06-22,91.3,82.7,86.2,102.1,90.7,96,75.9,71.8,0.002,100,8.33,rain,0,0,25.2,15.4,144.2,1017.8,60,9.9,398.5,34.4,8,,2021-06-22T06:30:31,2021-06-22T20:15:23,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,KTMB,0234W"
33130,2021-06-23,90.1,74.8,81.8,97.9,74.8,85.9,72.3,74,0.542,100,20.83,rain,0,0,28,16.8,76.5,1019.1,64.4,9.7,432.4,37.2,9,,2021-06-23T06:30:46,2021-06-23T20:15:34,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-06-24,84.6,75.5,80.2,90.7,75.5,82.8,72.6,77.8,0.35,100,33.33,rain,0,0,19.7,11.2,75,1018.8,66.9,9.5,277.1,23.6,3,,2021-06-24T06:31:01,2021-06-24T20:15:43,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-06-25,84.9,75.2,80.8,92.4,75.2,84.6,73.5,78.9,0.487,100,45.83,rain,0,0,34.4,15.1,89.3,1017.7,68.8,9.6,358.2,30.6,5,,2021-06-25T06:31:18,2021-06-25T20:15:51,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-06-26,87.7,76.5,82.1,95.5,76.5,86.7,73.7,76.1,0.361,100,25,rain,0,0,33.3,14.1,95.5,1016.8,64.9,9.7,379.9,32.7,8,,2021-06-26T06:31:35,2021-06-26T20:15:59,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-06-27,88.7,78.4,82.9,96,78.4,86.9,72.8,72.5,0.177,100,33.33,rain,0,0,29.8,15.5,83.9,1016.7,70.4,9.9,453,39,10,,2021-06-27T06:31:53,2021-06-27T20:16:05,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
33130,2021-06-28,83.5,76.9,79.3,90.7,76.9,80.7,74.1,84.3,0.78,100,58.33,rain,0,0,28.9,11.5,93.3,1018,68.3,9.2,307,26.3,7,,2021-06-28T06:32:12,2021-06-28T20:16:10,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
33130,2021-06-29,86.2,73.6,79.2,95.8,73.6,81.8,73.6,83.4,3.027,100,66.67,rain,0,0,35.6,16.1,103.8,1019.8,73.3,9.5,348.9,29.8,9,,2021-06-29T06:32:32,2021-06-29T20:16:14,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,KTMB,0234W"
33130,2021-06-30,84.4,74.4,77.7,93,74.4,78.8,74.1,89,0.934,100,95.83,rain,0,0,,10.3,45.7,1018.5,77.9,9.2,264.8,22.5,3,,2021-06-30T06:32:52,2021-06-30T20:16:17,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-07-01,82.2,74.8,78.4,89.2,74.8,79.8,74.3,87.6,0.064,100,70.83,rain,0,0,,9.8,102.2,1016.7,67.3,9.9,365.8,31.5,7,,2021-07-01T06:33:13,2021-07-01T20:16:18,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-07-02,90.1,76,81.3,97.8,76,84.4,74,79.9,0.412,100,16.67,rain,0,0,20.8,10.6,257.8,1015.9,62.9,9.7,419.9,36.1,9,,2021-07-02T06:33:35,2021-07-02T20:16:18,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,KTMB,0234W"
33130,2021-07-03,93.7,75.9,84.6,106.2,75.9,89.9,74.1,73.3,0,0,0,,0,0,23,9.4,253.6,1015.8,55.1,9.9,467,40.3,9,,2021-07-03T06:33:57,2021-07-03T20:16:17,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-07-04,91.4,80,84.9,103.1,80,92.5,76,76,0,0,0,,0,0,,13.1,102.1,1015.5,36.3,9.8,432.3,37.4,8,,2021-07-04T06:34:20,2021-07-04T20:16:15,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-07-05,90.3,75.4,81.4,101.7,75.4,86.4,75,81.8,1.002,100,37.5,rain,0,0,32.5,18.1,112.3,1016.5,60.2,8.7,369.5,31.9,9,,2021-07-05T06:34:44,2021-07-05T20:16:12,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,KTMB,0234W"
33130,2021-07-06,84.6,76.6,80.8,94.2,76.6,85.7,75.7,84.6,0.367,100,50,rain,0,0,30.9,17.2,119.7,1016.8,80.1,9.5,262.4,22.7,3,,2021-07-06T06:35:08,2021-07-06T20:16:07,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-07-07,89,80.4,83.7,98.2,86.7,91.6,75.5,77,0.002,100,4.17,rain,0,0,19.7,13.2,143.5,1016.9,63.9,9.9,369.7,32,6,,2021-07-07T06:35:33,2021-07-07T20:16:01,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,KTMB,0234W"
33130,2021-07-08,90.2,78.3,83,101.7,78.3,89,74.8,76.9,0.028,100,25,rain,0,0,23,14.8,143.7,1018.7,65,9.9,410,35.1,9,,2021-07-08T06:35:58,2021-07-08T20:15:54,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-07-09,90.2,77.9,83.8,100,77.9,89.2,74.2,73.9,0,0,0,,0,0,25.3,12.9,109.8,1020.6,56.4,9.9,443.7,38,9,,2021-07-09T06:36:24,2021-07-09T20:15:45,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-07-10,87.9,77.7,81.9,98,77.7,86.6,73,74.7,0.018,100,12.5,rain,0,0,,11.5,84,1020,61.4,9.6,333.5,28.6,7,,2021-07-10T06:36:50,2021-07-10T20:15:36,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-07-11,88.2,75.4,82.2,96.3,75.4,87.1,73.4,75.9,0.162,100,33.33,rain,0,0,30,17.7,105.5,1019.6,63.9,9.7,440.9,38,9,,2021-07-11T06:37:16,2021-07-11T20:15:25,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"0878W,72202912888,74783012849,KHWO,72202412882,72203792809,KFLL,KMIA,KOPF,72202012839,KTMB,0234W"
33130,2021-07-12,83.5,71.6,80,92.6,71.6,83.5,73,79.5,1.373,100,66.67,rain,0,0,37.7,20.7,85.5,1021,71,9.1,276.5,23.5,4,,2021-07-12T06:37:43,2021-07-12T20:15:12,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
33130,2021-07-13,85.1,75.5,80.4,96.6,75.5,84.5,74.9,83.8,1.448,100,37.5,rain,0,0,29.8,16.6,93,1021.8,75.3,9,300.7,25.8,6,,2021-07-13T06:38:10,2021-07-13T20:14:59,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
33130,2021-07-14,88.2,75.5,81.5,98.5,75.5,86.1,73.7,77.9,0.039,100,12.5,rain,0,0,24,15.4,86.5,1021.7,64.8,9.9,404.9,34.8,8,,2021-07-14T06:38:38,2021-07-14T20:14:44,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-07-15,88.9,79.2,83.8,98,79.2,89.6,73.9,72.9,0.001,100,4.17,rain,0,0,28.6,17.8,77.8,1019.9,49.2,9.9,450.6,38.8,9,,2021-07-15T06:39:06,2021-07-15T20:14:27,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-07-16,88.9,79.4,83.5,97.2,79.4,89.5,73.4,72,0.072,100,12.5,rain,0,0,19.9,15.4,101.3,1019.1,52.6,9.9,460.7,39.6,9,,2021-07-16T06:39:34,2021-07-16T20:14:10,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-07-17,88.1,78.4,82.6,95,78.4,86.8,73.4,74.7,0.363,100,33.33,rain,0,0,31.1,13.9,102.4,1020,60.2,9.7,388.8,33.5,7,,2021-07-17T06:40:02,2021-07-17T20:13:51,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-07-18,89.2,80.8,84.7,99.9,86,91.6,73.7,70.4,0,0,0,,0,0,20.6,14.2,110.9,1020.4,50.5,9.9,424.5,36.5,10,,2021-07-18T06:40:31,2021-07-18T20:13:31,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
33130,2021-07-19,89.3,80.3,84.7,99.1,85.4,92.5,74.6,72.3,0.003,100,4.17,rain,0,0,23,14.5,110.5,1019.1,42.6,9.9,443.5,38,10,,2021-07-19T06:40:59,2021-07-19T20:13:10,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
33130,2021-07-20,89,79.9,82.6,102.8,79.9,89.9,75.6,79.7,0.488,100,29.17,rain,0,0,24.2,15.1,137.6,1017.1,54.5,9.7,383.2,33,9,,2021-07-20T06:41:28,2021-07-20T20:12:47,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"0878W,72202912888,74783012849,KHWO,72202412882,72203792809,KFLL,KMIA,KOPF,72202012839,KTMB,0234W"
33130,2021-07-21,91.8,79.4,85.1,105.5,79.4,93.5,75.8,74.7,0.034,100,4.17,rain,0,0,17.2,10.2,131.1,1018.3,44.7,9.9,454.5,39.1,9,,2021-07-21T06:41:57,2021-07-21T20:12:23,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72202912888,0235W,72202612826,0234W,0878W,74783012849,72202412882,KFLL,KMIA,KOPF,72202012839,KTMB,KHST"
33130,2021-07-22,92.1,80.6,86,105.8,86,95.1,75.3,71.1,0.145,100,8.33,rain,0,0,23.2,13.9,116.5,1020.4,36.3,9.8,457.6,39.4,9,,2021-07-22T06:42:27,2021-07-22T20:11:58,0.45,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"0878W,72202912888,72202412882,0235W,KMIA,KOPF,72202012839,KTMB,0234W"
33130,2021-07-23,90.4,79.8,84.4,103.2,79.8,93.2,75.9,75.9,0.351,100,25,rain,0,0,22.7,15.9,198,1018.9,60.4,9.5,341.3,29.5,6,,2021-07-23T06:42:56,2021-07-23T20:11:32,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,72202912888,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,KTMB,0234W"
33130,2021-07-24,89.8,78.5,83.1,101.8,78.5,89.2,74.9,77.2,0.096,100,16.67,rain,0,0,26.7,17.3,239.9,1015.4,63.6,9.7,340.7,29.4,5,,2021-07-24T06:43:25,2021-07-24T20:11:04,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-07-25,89.1,78.2,83,98.5,78.2,88.5,74.5,76.2,0.054,100,8.33,rain,0,0,23,10.9,173.5,1013.6,46.7,9.8,407.1,35,9,,2021-07-25T06:43:55,2021-07-25T20:10:35,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-07-26,89.9,78.8,84.1,100.4,78.8,90.9,74.5,73.5,0.019,100,4.17,rain,0,0,22.8,13.8,145.9,1014.6,51.4,9.9,432.6,37.1,9,,2021-07-26T06:44:24,2021-07-26T20:10:05,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-07-27,89.6,79.4,83.7,101.7,79.4,91,75.3,76.4,0.092,100,29.17,rain,0,0,25.3,16.8,159.8,1016.5,61,9.8,434.2,37.4,9,,2021-07-27T06:44:54,2021-07-27T20:09:34,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-07-28,90.2,78.8,83.9,100.6,78.8,90.1,74,72.7,0.114,100,12.5,rain,0,0,34.4,14.8,220.2,1017.2,35.3,9.9,387.3,33.3,8,,2021-07-28T06:45:23,2021-07-28T20:09:01,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-07-29,89.1,78.3,82.9,97.9,78.3,87.5,73.8,74.8,0.488,100,25,rain,0,0,23,8.1,155.8,1017,45.6,9.6,355.4,30.7,9,,2021-07-29T06:45:52,2021-07-29T20:08:28,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-07-30,91.6,77,83.8,101.6,77,89.8,74.9,75.6,0.101,100,12.5,rain,0,0,26.4,10.7,148.9,1017.7,48.5,9.8,394,34,9,,2021-07-30T06:46:22,2021-07-30T20:07:53,0.71,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-07-31,91.9,80,85.8,102.8,85.5,94.5,75.3,71.8,0,0,0,,0,0,20.8,13.5,136.4,1018.5,46.1,9.9,407.4,35.3,9,,2021-07-31T06:46:51,2021-07-31T20:07:17,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
33130,2021-08-01,90.7,81.1,85.7,101.1,87.1,94.6,75.4,72.1,0,0,0,,0,0,20.8,10.9,143.6,1018.2,52.9,9.9,427.2,36.6,9,,2021-08-01T06:47:20,2021-08-01T20:06:40,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-08-02,89.6,78.7,83.8,102.8,78.7,92.5,76.3,78.5,0.381,100,29.17,rain,0,0,33.3,7.6,163.4,1018,59.3,9.8,338.5,29.1,7,,2021-08-02T06:47:50,2021-08-02T20:06:02,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-08-03,87.7,73.6,81.8,97.1,73.6,88.8,75.4,81.5,1.385,100,41.67,rain,0,0,35.6,12.4,164.2,1017.1,73.2,9.1,301.6,26,5,,2021-08-03T06:48:19,2021-08-03T20:05:22,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,72202912888,KHWO,72202412882,72203792809,KFLL,KMIA,KOPF,72202012839,KTMB,0234W"
33130,2021-08-04,89.6,74,80.2,100.8,74,84,73.1,79.8,0.54,100,16.67,rain,0,0,35.6,12.5,185.2,1017.4,68.2,9.7,410.4,35.4,8,,2021-08-04T06:48:48,2021-08-04T20:04:42,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-08-05,91.3,78,83.8,102.4,78,90.4,74.9,75.5,0.163,100,20.83,rain,0,0,19.7,10.7,117.8,1018.4,57.4,9.8,447.3,38.6,9,,2021-08-05T06:49:17,2021-08-05T20:04:00,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-08-06,91.3,81.1,85.8,104.3,86.6,95.1,75.7,72.6,0,0,0,,0,0,24.3,14.8,121.8,1019.1,47.6,9.9,416.2,35.9,10,,2021-08-06T06:49:45,2021-08-06T20:03:18,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
33130,2021-08-07,90.3,78.8,83.8,101.9,78.8,91.4,75.5,76.8,0.031,100,12.5,rain,0,0,18.3,11.3,160.2,1018.8,61.5,9.9,445.6,38.3,9,,2021-08-07T06:50:14,2021-08-07T20:02:34,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
33130,2021-08-08,90.1,79.3,83.9,102.6,79.3,91.3,75.7,77.2,0.048,100,12.5,rain,0,0,,10.7,103.2,1018.5,46.9,9.8,391.4,33.7,9,,2021-08-08T06:50:42,2021-08-08T20:01:49,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,72202912888,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,KTMB,0234W"
33130,2021-08-09,90.7,82.6,86,102.2,89.6,94.6,74.8,69.6,0.121,100,8.33,rain,0,0,22.4,14.1,104,1019.2,43.5,9.8,437.9,37.7,8,,2021-08-09T06:51:11,2021-08-09T20:01:04,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
33130,2021-08-10,91,80.2,85.8,102.1,85.4,94.3,74.9,70.7,0.054,100,20.83,rain,0,0,23,15.7,93.6,1020,49.6,9.8,410.2,35.4,10,,2021-08-10T06:51:39,2021-08-10T20:00:17,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
33130,2021-08-11,90.9,80,85.4,101.3,80,92.9,74.3,70.2,0.018,100,12.5,rain,0,0,21.9,14.6,76.5,1019,58.6,9.8,398.5,34.5,7,,2021-08-11T06:52:07,2021-08-11T19:59:30,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-08-12,90.6,77.3,84.7,99.3,77.3,91.7,74.1,71.3,0.619,100,16.67,rain,0,0,42.5,15.4,62.6,1018,50.6,9.7,424.8,36.8,9,,2021-08-12T06:52:35,2021-08-12T19:58:41,0.15,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-08-13,89.9,77,82.8,102,77,88.9,76.3,81.8,0.475,100,50,rain,0,0,32.2,19.9,77,1017.4,76.3,9.7,303.2,26.1,7,,2021-08-13T06:53:02,2021-08-13T19:57:52,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-08-14,86.6,77.8,82.7,95.2,77.8,89.3,74.8,77.5,0.554,100,33.33,rain,0,0,33,22.3,110.5,1017.5,77.2,9.5,376.8,32.3,6,,2021-08-14T06:53:30,2021-08-14T19:57:02,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-08-15,86,76.5,82,94.8,76.5,87.4,74.8,79.5,0.523,100,37.5,rain,0,0,23,15.8,108.9,1016.1,75.8,9.7,309.6,26.7,5,,2021-08-15T06:53:57,2021-08-15T19:56:11,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,KTMB,0234W"
33130,2021-08-16,90.5,79.7,84.6,101.6,79.7,93,76,76,0.021,100,4.17,rain,0,0,19.7,13.8,138.7,1014.5,57.9,9.8,423,36.4,8,,2021-08-16T06:54:24,2021-08-16T19:55:19,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-08-17,90.3,80.7,85.6,103.4,87,96,76.9,75.7,0,0,0,,0,0,23,17.6,108.6,1016.3,45.5,9.9,428.6,36.8,9,,2021-08-17T06:54:51,2021-08-17T19:54:26,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,KTMB,0234W"
33130,2021-08-18,90.8,83.3,86.4,103,91.6,96.5,76,71.7,0.004,100,4.17,rain,0,0,20.8,17.8,107.3,1018.9,50.2,9.9,401.9,34.8,8,,2021-08-18T06:55:17,2021-08-18T19:53:32,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-08-19,91.8,80.3,85.3,103.1,85.4,93.5,74.8,71.5,0.102,100,8.33,rain,0,0,20.8,10.6,86.8,1018.2,35.3,9.8,405,34.9,9,,2021-08-19T06:55:44,2021-08-19T19:52:38,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
33130,2021-08-20,91.3,79.5,85.1,101.9,79.5,91.2,73.4,69.2,0,0,0,,0,0,20.8,10.9,124.7,1014.8,30.5,9.9,436.2,37.6,9,,2021-08-20T06:56:10,2021-08-20T19:51:43,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,72202912888,KHWO,72202412882,72203792809,KFLL,KMIA,KOPF,72202012839,0234W"
